1954 1 00 6.45
1954 2 00 7.92
1954 3 00 8.03
1954 4 00 9.28
1954 5 00 8.37
1954 6 00 7.17
1954 7 00 7.85
1954 8 00 6.01
1954 9 00 5.85
1954 10 00 6.43
1954 11 00 6.94
1954 12 00 8.65
1955 1 00 6.22
1955 2 00 7.64
1955 3 00 9.30
1955 4 00 9.63
1955 5 00 9.26
1955 6 00 7.90
1955 7 00 7.07
1955 8 00 7.27
1955 9 00 6.74
1955 10 00 6.82
1955 11 00 7.51
1955 12 00 6.08
1956 1 00 6.66
1956 2 00 6.91
1956 3 00 9.45
1956 4 00 8.76
1956 5 00 9.41
1956 6 00 7.73
1956 7 00 8.38
1956 8 00 7.04
1956 9 00 6.96
1956 10 00 7.45
1956 11 00 5.16
1956 12 00 6.57
1957 1 00 5.57
1957 2 00 7.38
1957 3 00 8.05
1957 4 00 7.78
1957 5 00 7.39
1957 6 00 8.00
1957 7 00 7.49
1957 8 00 6.56
1957 9 00 6.38
1957 10 00 6.49
1957 11 00 6.16
1957 12 00 9.31
1958 1 00 6.67
1958 2 00 5.63
1958 3 00 7.55
1958 4 00 8.71
1958 5 00 7.80
1958 6 00 7.13
1958 7 00 7.83
1958 8 00 7.67
1958 9 00 7.30
1958 10 00 6.12
1958 11 00 7.22
1958 12 00 6.43
1959 1 00 7.37
1959 2 00 6.90
1959 3 00 8.73
1959 4 00 8.44
1959 5 00 7.80
1959 6 00 7.81
1959 7 00 8.54
1959 8 00 7.60
1959 9 00 6.57
1959 10 00 5.92
1959 11 00 6.58
1959 12 00 6.40
1960 1 00 5.91
1960 2 00 7.65
1960 3 00 7.73
1960 4 00 9.52
1960 5 00 8.15
1960 6 00 7.03
1960 7 00 7.87
1960 8 00 6.83
1960 9 00 6.87
1960 10 00 7.50
1960 11 00 5.30
1960 12 00 2.67
1961 1 00 4.76
1961 2 00 7.38
1961 3 00 5.93
1961 4 00 6.76
1961 5 00 6.34
1961 6 00 5.98
1961 7 00 6.91
1961 8 00 6.41
1961 9 00 7.00
1961 10 00 6.29
1961 11 00 7.15
1961 12 00 6.15
1962 1 00 4.72
1962 2 00 4.64
1962 3 00 6.60
1962 4 00 8.61
1962 5 00 7.99
1962 6 00 7.70
1962 7 00 6.70
1962 8 00 5.50
1962 9 00 5.41
1962 10 00 5.14
1962 11 00 7.50
1962 12 00 6.15
1963 1 00 3.85
1963 2 00 5.31
1963 3 00 8.24
1963 4 00 6.37
1963 5 00 8.06
1963 6 00 7.07
1963 7 00 6.32
1963 8 00 4.99
1963 9 00 4.09
1963 10 00 5.68
1963 11 00 6.69
1963 12 00 5.09
1964 1 00 8.08
1964 2 00 6.93
1964 3 00 7.33
1964 4 00 9.02
1964 5 00 7.81
1964 6 00 5.77
1964 7 00 6.94
1964 8 00 7.14
1964 9 00 6.68
1964 10 00 4.58
1964 11 00 5.19
1964 12 00 5.44
1965 1 00 3.92
1965 2 00 5.46
1965 3 00 5.43
1965 4 00 6.57
1965 5 00 7.02
1965 6 00 7.57
1965 7 00 5.93
1965 8 00 4.36
1965 9 00 3.61
1965 10 00 4.64
1965 11 00 2.84
1965 12 00 5.16
1966 1 00 4.11
1966 2 00 4.39
1966 3 00 7.33
1966 4 00 6.87
1966 5 00 7.38
1966 6 00 5.55
1966 7 00 4.88
1966 8 00 6.31
1966 9 00 3.21
1966 10 00 4.29
1966 11 00 4.42
1966 12 00 5.87
1967 1 00 5.70
1967 2 00 4.11
1967 3 00 6.27
1967 4 00 5.92
1967 5 00 4.43
1967 6 00 4.79
1967 7 00 5.37
1967 8 00 4.27
1967 9 00 3.37
1967 10 00 5.61
1967 11 00 3.79
1967 12 00 5.94
1968 1 00 6.48
1968 2 00 4.13
1968 3 00 5.88
1968 4 00 8.46
1968 5 00 6.40
1968 6 00 7.06
1968 7 00 6.99
1968 8 00 5.47
1968 9 00 5.62
1968 10 00 6.08
1968 11 00 4.41
1968 12 00 4.49
1969 1 00 3.88
1969 2 00 4.97
1969 3 00 6.24
1969 4 00 7.57
1969 5 00 7.60
1969 6 00 5.70
1969 7 00 6.77
1969 8 00 6.71
1969 9 00 5.21
1969 10 00 3.56
1969 11 00 4.06
1969 12 00 3.20
1970 1 00 3.03
1970 2 00 3.29
1970 3 00 7.15
1970 4 00 8.76
1970 5 00 6.75
1970 6 00 7.46
1970 7 00 6.09
1970 8 00 5.97
1970 9 00 6.27
1970 10 00 4.74
1970 11 00 4.16
1970 12 00 6.51
1971 1 00 3.33
1971 2 00 6.35
1971 3 00 8.56
1971 4 00 7.95
1971 5 00 7.54
1971 6 00 5.78
1971 7 00 5.85
1971 8 00 6.15
1971 9 00 4.47
1971 10 00 5.59
1971 11 00 5.14
1971 12 00 4.19
1972 1 00 4.51
1972 2 00 4.75
1972 3 00 5.65
1972 4 00 8.74
1972 5 00 6.81
1972 6 00 4.89
1972 7 00 8.00
1972 8 00 5.36
1972 9 00 4.52
1972 10 00 3.81
1972 11 00 3.45
1972 12 00 4.00
1973 1 00 4.68
1973 2 00 3.45
1973 3 00 7.20
1973 4 00 6.34
1973 5 00 8.02
1973 6 00 7.32
1973 7 00 8.24
1973 8 00 6.54
1973 9 00 5.28
1973 10 00 4.48
1973 11 00 5.18
1973 12 00 5.38
1974 1 00 4.25
1974 2 00 5.77
1974 3 00 5.51
1974 4 00 5.70
1974 5 00 5.56
1974 6 00 6.13
1974 7 00 4.60
1974 8 00 4.81
1974 9 00 3.76
1974 10 00 2.36
1974 11 00 2.85
1974 12 00 3.26
1975 1 00 3.02
1975 2 00 2.48
1975 3 00 6.50
1975 4 00 5.21
1975 5 00 6.34
1975 6 00 5.38
1975 7 00 5.04
1975 8 00 4.85
1975 9 00 3.75
1975 10 00 5.50
1975 11 00 5.47
1975 12 00 4.30
1976 1 00 4.22
1976 2 00 7.01
1976 3 00 8.32
1976 4 00 8.00
1976 5 00 8.65
1976 6 00 8.05
1976 7 00 7.17
1976 8 00 4.53
1976 9 00 4.03
1976 10 00 3.92
1976 11 00 2.25
1976 12 00 3.61
1977 1 00 2.30
1977 2 00 4.78
1977 3 00 9.77
1977 4 00 7.43
1977 5 00 7.36
1977 6 00 7.83
1977 7 00 6.98
1977 8 00 6.79
1977 9 00 5.12
1977 10 00 5.29
1977 11 00 5.47
1977 12 00 2.69
1978 1 00 1.42
1978 2 00 3.63
1978 3 00 5.36
1978 4 00 6.74
1978 5 00 8.61
1978 6 00 6.68
1978 7 00 6.36
1978 8 00 6.38
1978 9 00 5.16
1978 10 00 4.52
1978 11 00 3.63
1978 12 00 6.10
1979 1 00 2.76
1979 2 00 6.40
1979 3 00 5.88
1979 4 00 6.32
1979 5 00 6.61
1979 6 00 6.52
1979 7 00 6.05
1979 8 00 4.95
1979 9 00 4.77
1979 10 00 -999.99
1979 11 00 2.13
1979 12 00 4.97
1980 1 00 4.44
1980 2 00 3.37
1980 3 00 6.53
1980 4 00 7.04
1980 5 00 6.28
1980 6 00 3.52
1980 7 00 4.35
1980 8 00 5.05
1980 9 00 3.99
1980 10 00 2.99
1980 11 00 4.12
1980 12 00 2.83
1981 1 00 1.06
1981 2 00 3.72
1981 3 00 4.27
1981 4 00 6.57
1981 5 00 4.06
1981 6 00 5.38
1981 7 00 4.92
1981 8 00 5.01
1981 9 00 4.20
1981 10 00 4.27
1981 11 00 3.70
1981 12 00 3.01
1982 1 00 2.84
1982 2 00 5.01
1982 3 00 4.53
1982 4 00 6.47
1982 5 00 5.80
1982 6 00 4.84
1982 7 00 4.39
1982 8 00 4.60
1982 9 00 4.09
1982 10 00 5.72
1982 11 00 3.28
1982 12 00 5.50
1983 1 00 4.54
1983 2 00 5.27
1983 3 00 5.64
1983 4 00 4.95
1983 5 00 5.36
1983 6 00 5.01
1983 7 00 5.25
1983 8 00 5.49
1983 9 00 4.64
1983 10 00 3.13
1983 11 00 5.62
1983 12 00 3.34
1984 1 00 3.18
1984 2 00 6.88
1984 3 00 5.71
1984 4 00 9.49
1984 5 00 6.66
1984 6 00 5.61
1984 7 00 6.05
1984 8 00 5.17
1984 9 00 6.09
1984 10 00 6.22
1984 11 00 4.81
1984 12 00 3.41
1985 1 00 1.85
1985 2 00 4.14
1985 3 00 7.82
1985 4 00 7.99
1985 5 00 8.23
1985 6 00 10.31
1985 7 00 9.21
1985 8 00 9.00
1985 9 00 6.81
1985 10 00 8.04
1985 11 00 4.39
1985 12 00 1.77
1986 1 00 4.61
1986 2 00 4.07
1986 3 00 5.96
1986 4 00 6.95
1986 5 00 7.12
1986 6 00 7.12
1986 7 00 6.87
1986 8 00 7.82
1986 9 00 5.76
1986 10 00 3.07
1986 11 00 6.38
1986 12 00 4.08
1987 1 00 5.41
1987 2 00 6.11
1987 3 00 6.40
1987 4 00 7.65
1987 5 00 9.09
1987 6 00 7.50
1987 7 00 7.85
1987 8 00 7.65
1987 9 00 5.98
1987 10 00 4.15
1987 11 00 4.89
1987 12 00 5.98
1988 1 00 5.60
1988 2 00 4.35
1988 3 00 8.50
1988 4 00 7.02
1988 5 00 7.79
1988 6 00 7.48
1988 7 00 7.37
1988 8 00 7.14
1988 9 00 6.90
1988 10 00 3.98
1988 11 00 7.39
1988 12 00 3.99
1989 1 00 6.23
1989 2 00 3.20
1989 3 00 5.87
1989 4 00 7.14
1989 5 00 6.29
1989 6 00 8.00
1989 7 00 7.01
1989 8 00 4.76
1989 9 00 4.56
1989 10 00 4.28
1989 11 00 3.69
1989 12 00 2.42
1990 1 00 4.95
1990 2 00 5.41
1990 3 00 4.81
1990 4 00 5.93
1990 5 00 6.37
1990 6 00 6.73
1990 7 00 7.02
1990 8 00 6.17
1990 9 00 5.31
1990 10 00 6.06
1990 11 00 6.36
1990 12 00 4.50
1991 1 00 2.74
1991 2 00 5.19
1991 3 00 6.18
1991 4 00 7.34
1991 5 00 6.34
1991 6 00 6.48
1991 7 00 6.53
1991 8 00 5.70
1991 9 00 5.35
1991 10 00 4.32
1991 11 00 5.31
1991 12 00 4.05
1992 1 00 6.46
1992 2 00 4.38
1992 3 00 4.68
1992 4 00 7.10
1992 5 00 6.35
1992 6 00 6.63
1992 7 00 5.88
1992 8 00 6.59
1992 9 00 6.15
1992 10 00 5.95
1992 11 00 4.77
1992 12 00 4.70
1993 1 00 5.42
1993 2 00 4.84
1993 3 00 9.72
1993 4 00 10.20
1993 5 00 9.82
1993 6 00 9.70
1993 7 00 9.27
1993 8 00 10.15
1993 9 00 7.46
1993 10 00 5.60
1993 11 00 6.20
1993 12 00 7.17
1994 1 00 5.98
1994 2 00 9.13
1994 3 00 10.46
1994 4 00 9.96
1994 5 00 11.13
1994 6 00 10.37
1994 7 00 11.86
1994 8 00 11.83
1994 9 00 9.34
1994 10 00 10.30
1994 11 00 12.45
1994 12 00 9.15
1995 1 00 6.45
1995 2 00 8.27
1995 3 00 10.40
1995 4 00 11.74
1995 5 00 13.96
1995 6 00 12.71
1995 7 00 13.12
1995 8 00 10.61
1995 9 00 9.69
1995 10 00 9.71
1995 11 00 9.26
1995 12 00 8.07
1996 1 00 8.25
1996 2 00 9.58
1996 3 00 10.06
1996 4 00 12.18
1996 5 00 11.99
1996 6 00 11.70
1996 7 00 14.10
1996 8 00 12.33
1996 9 00 9.94
1996 10 00 10.26
1996 11 00 8.03
1996 12 00 7.85
1997 1 00 6.73
1997 2 00 8.29
1997 3 00 13.06
1997 4 00 11.40
1997 5 00 8.59
1997 6 00 9.17
1997 7 00 8.43
1997 8 00 7.84
1997 9 00 7.00
1997 10 00 8.21
1997 11 00 4.67
1997 12 00 6.02
1998 1 00 6.52
1998 2 00 7.22
1998 3 00 6.62
1998 4 00 8.06
1998 5 00 8.61
1998 6 00 8.49
1998 7 00 8.19
1998 8 00 8.54
1998 9 00 7.01
1998 10 00 5.75
1998 11 00 5.88
1998 12 00 8.00
1999 1 00 5.83
1999 2 00 11.09
1999 3 00 10.21
1999 4 00 8.99
1999 5 00 8.69
1999 6 00 7.70
1999 7 00 7.99
1999 8 00 7.35
1999 9 00 8.20
1999 10 00 7.23
1999 11 00 4.52
1999 12 00 6.00
2000 1 00 6.30
2000 2 00 6.13
2000 3 00 8.37
2000 4 00 9.09
2000 5 00 9.54
2000 6 00 10.16
2000 7 00 8.53
2000 8 00 8.30
2000 9 00 6.51
2000 10 00 7.06
2000 11 00 4.08
2000 12 00 3.54
2001 1 00 4.48
2001 2 00 6.41
2001 3 00 8.14
2001 4 00 9.67
2001 5 00 8.93
2001 6 00 8.86
2001 7 00 8.17
2001 8 00 9.44
2001 9 00 7.85
2001 10 00 7.48
2001 11 00 6.90
2001 12 00 6.14
2002 1 00 5.45
2002 2 00 6.74
2002 3 00 7.14
2002 4 00 8.89
2002 5 00 8.81
2002 6 00 9.92
2002 7 00 8.81
2002 8 00 8.62
2002 9 00 8.34
2002 10 00 4.84
2002 11 00 5.18
2002 12 00 5.64
2003 1 00 4.99
2003 2 00 4.96
2003 3 00 10.06
2003 4 00 9.91
2003 5 00 8.89
2003 6 00 10.23
2003 7 00 8.45
2003 8 00 8.75
2003 9 00 7.55
2003 10 00 7.87
2003 11 00 5.37
2003 12 00 6.91
2004  1 00 4.23
2004  2 00 4.78
2004  3 00 8.46
2004  4 00 8.13
2004  5 00 8.19
2004  6 00 8.84
2004  7 00 9.19
2004  8 00 6.65
2004  9 00 6.41
2004 10 00 5.91
2004 11 00 5.24
2004 12 00 4.57
